#xcoor       ycooord	   magnitude     type    rotation
953.209      1024.07       21.927350       8      10.417
3953.56      1702.09       25.454803       8      90.476
502.883      1192.22       27.500103       8      356.56
21.2964      3861.79       28.109010       8      185.23
1326.19      3793.80       27.171434       8      290.48
3161.02      734.688       27.102089       8      65.110
3297.76      1518.35       27.842352       8      69.014
1093.67      2541.21       26.229535       8      355.66
1423.82      3407.51       28.279482       8      250.17
1360.81      1933.21       27.488882       8      336.02
3802.20      2506.15       27.348356       8      248.25
2495.17      3321.22       27.357384       8      322.40
336.006      496.753       26.577748       8      200.34
3699.55      2197.67       25.680452       8      59.953
1576.82      2711.35       27.803755       8      2.7571
2041.00      2695.90       28.053078       8      145.89
1791.90      1239.08       28.380504       8      38.874
333.590      3504.63       28.209568       8      197.60
382.057      1674.12       24.617246       8      127.49
3391.16      988.189       26.064171       8      251.49
630.542      3209.68       27.555873       8      223.29
2186.26      3433.84       25.471118       8      256.27
833.473      519.115       27.879218       8      209.28
656.528      243.465       27.098969       8      174.42
3937.01      1242.38       25.214468       8      44.483
2355.38      4002.49       25.920154       8      331.82
3616.60      2578.35       26.007741       8      302.56
2797.36      2600.73       28.355035       8      68.704
3609.15      19.9061       28.471393       8      259.63
95.8899      556.013       26.053571       8      313.96
3323.43      3373.74       28.401388       8      151.53
525.584      4029.44       27.657011       8      288.24
627.019      2435.38       26.189151       8      36.991
1596.47      2287.93       25.793294       8      162.36
1341.46      649.855       27.258479       8      228.83
2016.45      4090.88       27.886298       8      279.57
1466.67      4022.80       26.514311       8      155.25
3611.87      2161.04       22.980674       8      250.52
3773.01      312.836       27.766241       8      210.38
112.290      2671.81       27.995713       8      41.596
2771.17      1842.98       27.510067       8      147.65
1894.32      2109.79       26.995652       8      42.091
1748.40      3644.41       27.114714       8      164.79
618.489      1737.61       28.390857       8      120.73
3062.09      1888.09       27.459448       8      115.70
1268.85      3297.82       28.258546       8      186.79
3891.55      2224.73       28.203174       8      166.75
501.384      2167.76       28.178327       8      63.863
3047.52      3941.22       25.122371       8      37.573
873.568      1601.11       27.627008       8      17.567
1990.69      184.362       27.452891       8      226.42
752.094      3098.41       27.836763       8      183.61
1394.53      1096.22       27.517632       8      81.859
1945.08      3751.33       27.923329       8      34.387
3904.51      1476.57       27.975317       8      318.77
709.476      3126.18       27.415158       8      206.90
1035.26      1868.70       28.123385       8      128.24
2510.41      405.859       28.184720       8      36.511
3102.18      628.923       27.969390       8      194.08
1816.39      4079.36       28.099272       8      130.51
1885.08      338.998       26.321607       8      20.920
638.635      2949.53       26.744347       8      113.02
963.917      1722.96       27.398635       8      296.02
583.577      1663.44       28.281802       8      30.690
1594.93      3790.01       27.490135       8      320.47
2413.56      3985.27       23.337199       8      1.1327
1283.62      1922.28       26.285235       8      51.757
3948.83      3841.62       28.466940       8      18.319
3714.36      957.694       27.856568       8      182.85
2784.02      3698.68       28.133272       8      105.76
1994.37      4119.81       25.427845       8      37.405
556.119      2893.38       27.591204       8      256.09
1903.71      2767.30       27.424206       8      35.307
2023.36      2445.03       28.322413       8      86.446
300.967      3442.77       28.264806       8      266.94
3458.81      3585.22       26.339674       8      123.95
2491.22      970.381       25.757792       8      86.931
390.570      1702.82       27.672011       8      226.28
698.864      146.903       25.117880       8      316.13
140.737      3879.81       24.527057       8      336.34
3089.78      1815.41       27.772900       8      60.426
2510.23      978.792       27.177873       8      179.38
1287.41      3861.11       24.128285       8      351.72
1369.90      1066.60       27.859750       8      188.29
1373.44      2008.09       23.704570       8      305.45
2517.62      2680.97       26.227058       8      295.30
3636.69      1113.40       28.274422       8      290.68
2054.62      964.389       27.388199       8      281.72
2504.64      246.457       26.994791       8      295.10
3371.91      2055.60       26.764009       8      23.257
1730.85      2789.92       28.251260       8      312.61
3994.92      3888.52       26.063622       8      334.38
3491.80      887.602       28.158531       8      107.54
2818.80      167.730       28.081989       8      154.50
3305.07      2350.53       27.325830       8      220.83
3614.77      2589.13       26.008365       8      295.21
3497.09      227.248       25.750730       8      343.88
712.874      3982.20       25.753698       8      305.93
3734.71      3902.35       28.343447       8      10.493
4081.72      3255.36       26.966384       8      231.03
959.277      3471.21       27.901797       8      85.422
1705.09      1400.52       22.947183       8      241.72
2024.54      2456.36       25.565312       8      99.160
3984.67      2189.65       28.198342       8      65.173
79.5852      3337.53       27.561561       8      321.94
2458.64      1281.03       26.837000       8      23.396
3175.11      3473.96       26.780042       8      207.51
795.679      2593.77       26.773085       8      318.70
475.950      427.256       23.906921       8      344.17
2478.98      3541.80       25.374856       8      245.73
1713.59      2642.38       26.523159       8      196.18
3783.63      3615.00       28.128110       8      60.515
1532.93      2916.93       27.686160       8      282.71
190.458      2296.47       28.016875       8      45.215
2107.39      871.737       28.291508       8      57.138
2138.73      3767.89       27.580858       8      46.473
362.256      1938.34       28.305423       8      359.49
725.930      3436.81       27.858918       8      121.04
